sku,name,brand,price,special_price,url,image,discount
CB1FFSH90B278FGS,Downshifter 13 Running Shoes,Nike,Rp 899.000,Rp 809.100,https://www.zalora.co.id/p/nike-downshifter-13-running-shoes-black-4788069,https://dynamic.zacdn.com/Y_akTdCLgvDySt_E5aIBU7PISAk=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-6604-9608874-1.jpg,10% OFF
88E70SH25EF34CGS,PAULMAY - Sepatu Sneakers Running Pria Furano Deep Blue,PAULMAY,Rp 399.000,Rp 195.670,https://www.zalora.co.id/p/paulmay-paulmay-sepatu-sneakers-running-pria-furano-deep-blue-blue-4938494,https://dynamic.zacdn.com/J82FhYAyTD5iWzNlsoyvAtx3WvU=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/paulmay-1262-4948394-1.jpg,51% OFF
FEB4DSH5205B76GS,Halo Runner Men's Running Shoes,Under Armour,Rp 2.399.000,Rp 1.679.300,https://www.zalora.co.id/p/under-armour-halo-runner-men-s-running-shoes-grey-5013199,https://dynamic.zacdn.com/KX-98D83qY_HM6yvA-GArNG8avU=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-8445-9913105-1.jpg,30% OFF
BCE84SHE663265GS,Essential Runner Men's Running Shoes,Under Armour,Rp 1.059.000,,https://www.zalora.co.id/p/under-armour-essential-runner-men-s-running-shoes-navy-5013379,https://dynamic.zacdn.com/1R_r_tqFNgEcLEqH71-NsrX_gYg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6894-9733105-1.jpg,
EDD03SHBB4F4D7GS,Quest 6 Shoes,Nike,Rp 1.199.000,,https://www.zalora.co.id/p/nike-quest-6-shoes-black-4472758,https://dynamic.zacdn.com/syD5XUQTW8AxbsYpYdrCzTBrwA0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-2590-8572744-1.jpg,
3BA43SH42961A6GS,Journey Run Road Running Shoes,Nike,Rp 1.399.000,,https://www.zalora.co.id/p/nike-journey-run-road-running-shoes-grey-4902972,https://dynamic.zacdn.com/a5we9t2pH1Ucp6NQSUxeDUcsuCk=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-6119-2792094-1.jpg,
B55B1SHC2BE698GS,Go Run Consistent 2.0,Skechers,Rp 1.099.000,Rp 769.300,https://www.zalora.co.id/p/skechers-go-run-consistent-2-0-black-4789369,https://dynamic.zacdn.com/mXoNfLMrcIqAgcyKfRUQPly7p-s=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/skechers-2123-9639874-1.jpg,30% OFF
32A8ASH9A67FC5GS,Downshifter 13 Shoes,Nike,Rp 899.000,,https://www.zalora.co.id/p/nike-downshifter-13-shoes-white-4976526,https://dynamic.zacdn.com/S2sNN2BJTX7dUZpXWyuaThranZk=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-6032-6256794-1.jpg,
772AESHCEEF091GS,Run Defy Running Shoes,Nike,Rp 809.000,,https://www.zalora.co.id/p/nike-run-defy-running-shoes-multi-4999703,https://dynamic.zacdn.com/wlRPFMx7lRJDHoSuatAqaTVb5f8=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-7254-3079994-1.jpg,
14671SHCE0B965GS,Sonic 7 Men's Running Shoes,Under Armour,Rp 2.099.000,,https://www.zalora.co.id/p/under-armour-sonic-7-men-s-running-shoes-black-5013903,https://dynamic.zacdn.com/Sr9XdsqiQ9C5fueX2qsDx6C7y7I=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6947-3093105-1.jpg,
07FBBSH9876BF3GS,Go Run Elevate 2.0,Skechers,Rp 1.399.000,Rp 1.119.200,https://www.zalora.co.id/p/skechers-go-run-elevate-2-0-black-4849554,https://dynamic.zacdn.com/ZCXAPBeDg0x6s2w3J10LqXMwW9U=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/skechers-9043-4559484-1.jpg,20% OFF
0E43ESH096AD22GS,Charged Verssert 2 Men's Running Shoes,Under Armour,Rp 1.059.000,,https://www.zalora.co.id/p/under-armour-charged-verssert-2-men-s-running-shoes-grey-5013954,https://dynamic.zacdn.com/v9F4IhaRRp7og2oZLz5Yr6eHl2E=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6988-4593105-1.jpg,
1EF31SH7780B66GS,Monarch,Nike,Rp 749.000,,https://www.zalora.co.id/p/nike-monarch-multi-5037308,https://dynamic.zacdn.com/g_95zPXgxAMVNQ9zFL9RXjEn5Us=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-2143-8037305-1.jpg,
257D3SH6434C1FGS,910 Nineten Yuza Sepatu Trail Running - Hitam/Abu Tua/Abu,910,Rp 499.900,,https://www.zalora.co.id/p/910-910-nineten-yuza-sepatu-trail-running-hitam-abu-tua-abu-black-2572052,https://dynamic.zacdn.com/TQckFt4Qf8fX20W8WTB1EEmZq50=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-6508-2502752-1.jpg,
5C413SH289E311GS,Go Run Elevate 2.0,Skechers,Rp 1.399.000,Rp 979.300,https://www.zalora.co.id/p/skechers-go-run-elevate-2-0-black-4838569,https://dynamic.zacdn.com/4y2uQxWm-9ClySMfpSvsc5YFMzQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/skechers-3161-9658384-1.jpg,30% OFF
BCCD5SH823A910GS,PAULMAY - Sepatu Sneakers Running Pria Go Run,PAULMAY,Rp 469.000,Rp 244.690,https://www.zalora.co.id/p/paulmay-paulmay-sepatu-sneakers-running-pria-go-run-black-4911320,https://dynamic.zacdn.com/rWz7roN1L-z_adBek_PIA259UEA=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/paulmay-4004-0231194-1.jpg,48% OFF
194F0SH511A98BGS,Eagle Sepatu Lari Shadowrun - PUTIH,Eagle,Rp 469.900,,https://www.zalora.co.id/p/eagle-eagle-sepatu-lari-shadowrun-putih-4677089,https://dynamic.zacdn.com/T_o7aixTkPuWYJ0HYtIVE6fidg4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/eagle-8560-9807764-1.jpg,
BF89DSHADDE9F0GS,Flex Experience Run 12 Road Running Shoes,Nike,Rp 919.000,,https://www.zalora.co.id/p/nike-flex-experience-run-12-road-running-shoes-grey-4976003,https://dynamic.zacdn.com/U1WHwZq6Q0NxOrT3zpIYTg-iUK8=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-1864-3006794-1.jpg,
96673SHC38D96CGS,Journey Run Road Running Shoes,Nike,Rp 1.399.000,,https://www.zalora.co.id/p/nike-journey-run-road-running-shoes-black-4432605,https://dynamic.zacdn.com/FQkA6Pkg0VvyoFK-Jfp2wmp8w20=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-8830-5062344-1.jpg,
0F634SH3A2268BGS,PAULMAY - Sepatu Sneakers Running Pria Furano,PAULMAY,Rp 399.000,Rp 195.670,https://www.zalora.co.id/p/paulmay-paulmay-sepatu-sneakers-running-pria-furano-black-4811666,https://dynamic.zacdn.com/CeQsPsVr_y2AeeARZvIcW_2f_8A=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/paulmay-2375-6661184-1.jpg,51% OFF
814EASH2C25957GS,Eagle Sepatu Running Over Drive  – ABU TUA/MERAH,Eagle,Rp 369.900,,https://www.zalora.co.id/p/eagle-eagle-sepatu-running-over-drive-abu-tua-merah-4625666,https://dynamic.zacdn.com/LjlOHgyCKbSwsPDU056z7NXGk00=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/eagle-2942-6665264-1.jpg,
37587SHCE47616GS,Galaxy 7 Running Shoes,ADIDAS,Rp 850.000,,https://www.zalora.co.id/p/adidas-galaxy-7-running-shoes-black-4983701,https://dynamic.zacdn.com/K1PkXHl9WOExR6ZOrN_N4T5XcYI=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-3712-1073894-1.jpg,
55ADASH16EDD94GS,Nike Downshifter 13,Nike,Rp 899.000,,https://www.zalora.co.id/p/nike-nike-downshifter-13-multi-5028119,https://dynamic.zacdn.com/I4aTuM3EvrDO7_8n7f7CvG2w4Dg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-5597-9118205-1.jpg,
217ABSH0F8A415GS,Structure 25 Shoes,Nike,Rp 2.099.000,,https://www.zalora.co.id/p/nike-structure-25-shoes-white-4788435,https://dynamic.zacdn.com/jrOYkLjNJrQpTyzyrTOFDjGfZLs=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-8761-5348874-1.jpg,
3A8D2SHC085815GS,Men's Road Running Shoes,Nike,Rp 1.549.000,Rp 1.084.300,https://www.zalora.co.id/p/nike-men-s-road-running-shoes-red-4788374,https://dynamic.zacdn.com/-wl-hUPZXOVo6QGwbOmVC2z9hiU=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-8637-4738874-1.jpg,30% OFF
46705SH17BF7F7GS,Charged Surge 4 Shoes,Under Armour,Rp 999.000,,https://www.zalora.co.id/p/under-armour-charged-surge-4-shoes-black-4484456,https://dynamic.zacdn.com/-lAC3j52l4r2TzrAPR4TMPsMQg0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6031-6544844-1.jpg,
C9B8CSHF585003GS,Men's Charged Verssert 2 Running Shoes,Under Armour,Rp 1.059.000,,https://www.zalora.co.id/p/under-armour-men-s-charged-verssert-2-running-shoes-black-4403550,https://dynamic.zacdn.com/y0PogECXaYBhPg3Bw_lRMezzLlk=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-8479-0553044-1.jpg,
5DE07SHA0CC4BFGS,Nike Downshifter 13,Nike,Rp 899.000,,https://www.zalora.co.id/p/nike-nike-downshifter-13-navy-5028112,https://dynamic.zacdn.com/gKz9ij6utXtK5KIxULSloljks5Q=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-2478-2118205-1.jpg,
D165ASH70C94D6GS,Go Run Elevate,Skechers,Rp 1.299.000,,https://www.zalora.co.id/p/skechers-go-run-elevate-multi-4861984,https://dynamic.zacdn.com/x7s8hPg6SNx0hjDMFNBKeUSIZAk=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/skechers-0316-4891684-1.jpg,
C19EDSH05A6298GS,Nike Run Swift 3,Nike,Rp 1.129.000,Rp 903.200,https://www.zalora.co.id/p/nike-nike-run-swift-3-multi-4820958,https://dynamic.zacdn.com/SxA-PVPi12HsiQ_IRBRrPkym85Y=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-3210-8590284-1.jpg,20% OFF
445C4SH1A1BAC5GS,Shift Men's Running Shoes,Under Armour,Rp 2.099.000,,https://www.zalora.co.id/p/under-armour-shift-men-s-running-shoes-brown-5013778,https://dynamic.zacdn.com/qb9_kERymdgtjlvAyGj69R1I798=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6934-8773105-1.jpg,
9E665SH0A5E215GS,Winflo 11 Men's Road Running Shoes (Extra Wide),Nike,Rp 1.549.000,Rp 1.471.550,https://www.zalora.co.id/p/nike-winflo-11-men-s-road-running-shoes-extra-wide-black-4433066,https://dynamic.zacdn.com/SjxSbhw_dms2ekmfx07vTibfoD0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-3347-6603344-1.jpg,5% OFF
4D16FSH0A749ECGS,Revolution 8 Road Running Shoes,Nike,Rp 869.000,,https://www.zalora.co.id/p/nike-revolution-8-road-running-shoes-white-4904952,https://dynamic.zacdn.com/-KVYNU9I8p7cHxAO7ArDyWaIr8k=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-4525-2594094-1.jpg,
93E1DSHC1A3DB9GS,Journey Run Road Running Shoes,Nike,Rp 1.399.000,Rp 1.259.100,https://www.zalora.co.id/p/nike-journey-run-road-running-shoes-white-4788155,https://dynamic.zacdn.com/6hZMEwSWBQZWr0Ro0azPyxK6eto=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-4426-5518874-1.jpg,10% OFF
8B43BSH484FAC7GS,Ultraboost 1.0 Shoes,ADIDAS,Rp 3.000.000,,https://www.zalora.co.id/p/adidas-ultraboost-1-0-shoes-beige-4793740,https://dynamic.zacdn.com/OgyVH6T4lQ9dIO4Q7-OEtTF85Ks=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-9040-0473974-1.jpg,
4ABE6SH672EA17GS,Essential Runner Shoes,Under Armour,Rp 1.059.000,,https://www.zalora.co.id/p/under-armour-essential-runner-shoes-5000183,https://dynamic.zacdn.com/Mj1tqHjSZPkpa3ubdez0mztXrIU=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-1543-3810005-1.jpg,
34811SHFAC54B4GS,Sport D'Lites,Skechers,Rp 1.499.000,,https://www.zalora.co.id/p/skechers-sport-d-lites-white-4998878,https://dynamic.zacdn.com/3D9lO0_BaQIH6c1v0khu6gGsyhQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/skechers-9241-8788994-1.jpg,
A3DE4SH095CD99GS,Sonic 7 Men's Running Shoes,Under Armour,Rp 2.099.000,,https://www.zalora.co.id/p/under-armour-sonic-7-men-s-running-shoes-navy-5013422,https://dynamic.zacdn.com/w-I22T_3QK2NLdXMt4bAQ5VeTbw=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-9687-2243105-1.jpg,
BBC3BSH7360F4EGS,Interact Running Shoes,Nike,Rp 1.199.000,Rp 959.200,https://www.zalora.co.id/p/nike-interact-running-shoes-black-4788099,https://dynamic.zacdn.com/6iO58CXjM7GgH2AxVZwBI9JaK3Q=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-3204-9908874-1.jpg,20% OFF
37017SH5AD593EGS,Supernova Stride 2 Running Shoes,ADIDAS,Rp 1.900.000,,https://www.zalora.co.id/p/adidas-supernova-stride-2-running-shoes-black-4983703,https://dynamic.zacdn.com/m2pzP4KAO03QoFwKvBHklo060Q8=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-8040-3073894-1.jpg,
1317DSH9A272FEGS,Pegasus 41 Running Shoes,Nike,Rp 2.099.000,Rp 1.889.100,https://www.zalora.co.id/p/nike-pegasus-41-running-shoes-black-4674106,https://dynamic.zacdn.com/yotdD6WB-7QJCg-olChi5DqQ-z4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-2813-6014764-1.jpg,10% OFF
644C3SHEB0322DGS,460,New Balance,Rp 1.099.000,Rp 989.100,https://www.zalora.co.id/p/new-balance-460-multi-4863369,https://dynamic.zacdn.com/kBQHI-s7aRyLnCCHF_ZW-agZIm4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/new-balance-0262-9633684-1.jpg,10% OFF
AE499SH1E5B88FGS,Shift Men's Running Shoes,Under Armour,Rp 2.099.000,Rp 1.574.250,https://www.zalora.co.id/p/under-armour-shift-men-s-running-shoes-white-5013533,https://dynamic.zacdn.com/zfaVZkz6Q7OO59cVwwUGouZdH8U=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/under-armour-6907-3353105-1.jpg,25% OFF
7322BSHD50D4A5GS,Go Run Consistent 2.0,Skechers,Rp 999.000,,https://www.zalora.co.id/p/skechers-go-run-consistent-2-0-black-4501745,https://dynamic.zacdn.com/4B0GXZ1vVq1zhQWlEe3xbvh1jPk=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/skechers-6016-5471054-1.jpg,
0E512SHDCA3362GS,ASICS Men Gel-Pulse 16 Standard-1011B962.005,ASICS,Rp 1.599.000,,https://www.zalora.co.id/p/asics-asics-men-gel-pulse-16-standard-1011b962-005-multi-5107023,https://dynamic.zacdn.com/4kfVlugLGCrt8Kcbrz00P7bj1W0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-1251-3207015-1.jpg,
1AC44SHCE68C71GS,411 Running Performance Shoes,New Balance,Rp 899.000,,https://www.zalora.co.id/p/new-balance-411-running-performance-shoes-black-5050028,https://dynamic.zacdn.com/uiVGHJ9llm4zmF2OhGuaHruMDtc=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/new-balance-3268-8200505-1.jpg,
34D08SHE727BBDGS,V5 RNR Shoes,Nike,Rp 1.399.000,,https://www.zalora.co.id/p/nike-v5-rnr-shoes-black-4976467,https://dynamic.zacdn.com/l0K_6QK_5gQdxOcvplCJvS6qbII=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-8443-7646794-1.jpg,
2CFEDSH819158CGS,Interact Running Shoes,Nike,Rp 1.199.000,,https://www.zalora.co.id/p/nike-interact-running-shoes-black-4432866,https://dynamic.zacdn.com/_iewVL7OgCZAz2S7SXQpkqlxgt0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-7657-6682344-1.jpg,
BD4FCSHD55A010GS,Go Run Supersonic Max,Skechers,Rp 1.299.000,Rp 1.039.200,https://www.zalora.co.id/p/skechers-go-run-supersonic-max-multi-4863675,https://dynamic.zacdn.com/x1GPlYGOvbFFdJ2id5ByUxkeBX4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/skechers-0158-5763684-1.jpg,20% OFF
DD758SHE8B7A41GS,680 RunningPerformance Shoes,New Balance,Rp 1.599.000,,https://www.zalora.co.id/p/new-balance-680-runningperformance-shoes-black-5007546,https://dynamic.zacdn.com/8p6tP5cuhkfsWRLmYNlKdmhwrtw=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/new-balance-8033-6457005-1.jpg,
7C073SH561D8E8GS,Duramo SL 2 Running Shoes,ADIDAS,Rp 900.000,,https://www.zalora.co.id/p/adidas-duramo-sl-2-running-shoes-black-5073758,https://dynamic.zacdn.com/H0uhXxX2M62wHlH77x_dwblc3E8=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-0295-8573705-1.jpg,
719B0SH7642A83GS,Galaxy 7 Running Shoes,ADIDAS,Rp 850.000,,https://www.zalora.co.id/p/adidas-galaxy-7-running-shoes-black-4493416,https://dynamic.zacdn.com/PgIc459rBwFtxdwF6e6FuDgst5c=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-7842-6143944-1.jpg,
8EF60SHBFF8BC5GS,Sepatu Olahraga Pria Sporty Sneakers Cowok Sekolah Running Gym QNR30,LURAD,Rp 430.000,Rp 215.000,https://www.zalora.co.id/p/lurad-sepatu-olahraga-pria-sporty-sneakers-cowok-sekolah-running-gym-qnr30-black-5007972,https://dynamic.zacdn.com/s0DBZ4dhPJmKLamKnwDvUheQ3pg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/lurad-5856-2797005-1.jpg,50% OFF
A43E6SH12F8515GS,Enzo 2 Puma Black-CASTLEROCK,PUMA,Rp 1.299.000,,https://www.zalora.co.id/p/puma-enzo-2-puma-black-castlerock-brown-3996484,https://dynamic.zacdn.com/vNL8UWJDJJiNeB7VFPwIHpzhRhc=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/puma-9092-4846993-1.jpg,
1B5A3SHD7853A8GS,Duramo Speed 2 Running,ADIDAS,Rp 1.400.000,,https://www.zalora.co.id/p/adidas-duramo-speed-2-running-green-5012109,https://dynamic.zacdn.com/3vtanV7KdobrE6__M9Ovc6ic5jg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-3679-9012105-1.jpg,
06F10SH88D214DGS,Winflo 11 Men's Road Running Shoes,Nike,Rp 1.549.000,Rp 1.394.100,https://www.zalora.co.id/p/nike-winflo-11-men-s-road-running-shoes-blue-4976593,https://dynamic.zacdn.com/yWhZr-amR7RytFIoDHoSa4y8_nw=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-4839-3956794-1.jpg,10% OFF
12BEESHF588852GS,BRODO - Running Shoes Active Krakatau 2.0 White Prismarine,Brodo,Rp 779.000,Rp 535.990,https://www.zalora.co.id/p/brodo-brodo-running-shoes-active-krakatau-2-0-white-prismarine-white-5083435,https://dynamic.zacdn.com/8uQxxn7JdqvhtBskjxIo_YmVgD4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/brodo-9352-5343805-1.jpg,31% OFF
CF051SH207A572GS,910 Nineten FUUTO HERITAGE LS Sepatu Sport Style - Kuning/Navy/Abu muda,910,Rp 699.900,,https://www.zalora.co.id/p/910-910-nineten-fuuto-heritage-ls-sepatu-sport-style-kuning-navy-abu-muda-navy-yellow-5009967,https://dynamic.zacdn.com/1KqqvzVQ6fDbDsbpjdnOmKdFjiw=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-0960-7699005-1.jpg,
06E02SHB3163F6GS,Juniper Trail 3 Trail Running Shoes,Nike,Rp 1.299.000,,https://www.zalora.co.id/p/nike-juniper-trail-3-trail-running-shoes-multi-5000002,https://dynamic.zacdn.com/cBl8sZvG_okpi-tZQ7fjMgWHjYA=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-7352-2000005-1.jpg,
29361SH54E3CA9GS,Payless Astec Mens Lucic Running Sneakers - Light Grey_09,PAYLESS,Rp 559.000,Rp 360.000,https://www.zalora.co.id/p/payless-payless-astec-mens-lucic-running-sneakers-light-grey-09-grey-5011638,https://dynamic.zacdn.com/qgdkhoCUEkz2B8a5rEO-OD5iSZg=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/payless-0225-8361105-1.jpg,36% OFF
6DABDSHFC10590GS,910 Nineten KISHI RUN 2.0 sepatu lari - White/Camelia/High-Rise/Blue Radianc,910,Rp 699.900,Rp 679.900,https://www.zalora.co.id/p/910-910-nineten-kishi-run-2-0-sepatu-lari-white-camelia-high-rise-blue-radianc-white-4454909,https://dynamic.zacdn.com/vbAZ-QHH1VsZQvvb4xY0c1uLanY=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-9098-9094544-1.jpg,3% OFF
2AA39SHE43FB3DGS,910 Nineten FUUTO HERITAGE LS Sepatu Sport Style - Hitam/Putih,910,Rp 699.900,,https://www.zalora.co.id/p/910-910-nineten-fuuto-heritage-ls-sepatu-sport-style-hitam-putih-black-white-5009966,https://dynamic.zacdn.com/b4Zm0jK_hENrepa2Mbxa0DL0os0=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-0124-6699005-1.jpg,
CEC7FSHF835FCDGS,Ultraboost 5 Shoes,ADIDAS,Rp 3.000.000,,https://www.zalora.co.id/p/adidas-ultraboost-5-shoes-blue-4793888,https://dynamic.zacdn.com/QeNvamuNjFO8Zzlt8UDS_9yD1pM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-1236-8883974-1.jpg,
3224CSHFED6A1DGS,Run Defy Road Running Shoes,Nike,Rp 809.000,Rp 647.200,https://www.zalora.co.id/p/nike-run-defy-road-running-shoes-white-4905116,https://dynamic.zacdn.com/wUHh-RN5yMTll3fcj1yc9f4QGVU=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-3613-6115094-1.jpg,20% OFF
B8321SH9F09F8FGS,Adizero EVO SL Shoes,ADIDAS,Rp 2.300.000,,https://www.zalora.co.id/p/adidas-adizero-evo-sl-shoes-white-4982910,https://dynamic.zacdn.com/HoCtlkT_LYVOl5vmx5cTLeodkMA=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-5493-0192894-1.jpg,
A7FBESH1D8CCDFGS,Sepatu Running Pria Sneakers Olahraga Cowok QN246,LURAD,Rp 458.000,Rp 229.000,https://www.zalora.co.id/p/lurad-sepatu-running-pria-sneakers-olahraga-cowok-qn246-black-4358519,https://dynamic.zacdn.com/MBeelBUGSRs44Tspr0WOnG-PIlQ=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/lurad-9392-9158534-1.jpg,50% OFF
10F88SH2758277GS,Journey Run Road Running Shoes,Nike,Rp 1.399.000,,https://www.zalora.co.id/p/nike-journey-run-road-running-shoes-black-4788419,https://dynamic.zacdn.com/32t2ZXywFH4efNQu024o6zfV6IM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-8746-9148874-1.jpg,
ACAF6SH91280BCGS,Edgeride,Skechers,Rp 1.099.000,,https://www.zalora.co.id/p/skechers-edgeride-black-4572376,https://dynamic.zacdn.com/9J4oYoOFbh78kNTdFLpWu3Ls3u4=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/skechers-7870-6732754-1.jpg,
29405SHEE74B64GS,PAULMAY - Sepatu Slip On Running Pria Go Walk Black,PAULMAY,Rp 599.000,Rp 195.670,https://www.zalora.co.id/p/paulmay-paulmay-sepatu-slip-on-running-pria-go-walk-black-black-4736005,https://dynamic.zacdn.com/r5MSttFGYQshsfq99mrXZ4XZduM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/paulmay-0661-5006374-1.jpg,67% OFF
41FC6SH1A1E7C3GS,910 Nineten KANZAKI 2.0 sepatu lari -   HITAM/UNGU/MAGENTA,910,Rp 629.900,,https://www.zalora.co.id/p/910-910-nineten-kanzaki-2-0-sepatu-lari-hitam-ungu-magenta-black-4573961,https://dynamic.zacdn.com/Up-qa6tjMUemqZJTFJzX4l6eSMk=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/910-6642-1693754-1.jpg,
361D2SHA5CFFA2GS,Cloudfoam Step Shoes,ADIDAS,Rp 1.400.000,,https://www.zalora.co.id/p/adidas-cloudfoam-step-shoes-blue-4849801,https://dynamic.zacdn.com/1ODP5eXxKQA18puaefsdQJiXNUY=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-0068-1089484-1.jpg,
27479SH2EB62CFGS,Duramo Sl 2 Running,ADIDAS,Rp 900.000,,https://www.zalora.co.id/p/adidas-duramo-sl-2-running-green-5012102,https://dynamic.zacdn.com/ewG8W-AFm75NJ1Vqa1KPE-2KySM=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/adidas-3696-2012105-1.jpg,
86418SHE2ACC89GS,ASICS Men Novablast 5 Standard-1011B974.404,ASICS,Rp 2.099.000,,https://www.zalora.co.id/p/asics-asics-men-novablast-5-standard-1011b974-404-multi-5080294,https://dynamic.zacdn.com/yjVCKi0PSlNjsq_Fr0zohFJZeyI=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/asics-5842-4920805-1.jpg,
E4594SH00BF435GS,Free Metcon 6 Workout Shoes,Nike,Rp 1.909.000,,https://www.zalora.co.id/p/nike-free-metcon-6-workout-shoes-white-4904233,https://dynamic.zacdn.com/PPfnaM22maUj4jdf0NT2ALxTi7k=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-3212-3324094-1.jpg,
C666BSH7A57D9EGS,Journey Run Road Running Shoes,Nike,Rp 1.399.000,,https://www.zalora.co.id/p/nike-journey-run-road-running-shoes-white-4673880,https://dynamic.zacdn.com/4kVNyqqcH92G3RFOtfm35BTZqCU=/0x770/filters:quality(70):format(webp)/https://static-id.zacdn.com/p/nike-7402-0883764-1.jpg,
